,folder,filename,filepath,source,size,segmented,objectType,pose,truncated,difficult,bndbox,bndbox_img
28,toyota,173.jpg,G:\Users\Alex\Desktop\Classes\CSE 498 - Computer Vision\Project\Outdated Dataset\Dataset\Toyota\173.jpg,Unknown,"[497, 356, 3]",0,toyota,Unspecified,1,0,"[230, 128, 310, 200]","[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]"
29,toyota,18.jpg,G:\Users\Alex\Desktop\Classes\CSE 498 - Computer Vision\Project\Outdated Dataset\Dataset\Toyota\18.jpg,Unknown,"[480, 392, 3]",0,toyota,Unspecified,0,0,"[50, 29, 460, 290]","[[[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 ...

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[249 249 249]
  [249 249 249]
  [249 249 249]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]]"
30,toyota,182.jpg,G:\Users\Alex\Desktop\Classes\CSE 498 - Computer Vision\Project\Outdated Dataset\Dataset\Toyota\182.jpg,Unknown,"[485, 392, 3]",0,toyota,Unspecified,0,0,"[100, 53, 443, 318]","[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[254 254 254]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]"
31,toyota,184.jpg,G:\Users\Alex\Desktop\Classes\CSE 498 - Computer Vision\Project\Outdated Dataset\Dataset\Toyota\184.jpg,Unknown,"[501, 382, 3]",0,toyota,Unspecified,0,0,"[11, 123, 70, 239]","[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]"
32,toyota,196.jpg,G:\Users\Alex\Desktop\Classes\CSE 498 - Computer Vision\Project\Outdated Dataset\Dataset\Toyota\196.jpg,Unknown,"[518, 381, 3]",0,toyota,Unspecified,0,0,"[150, 49, 380, 200]","[[[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 ...

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]]"
33,toyota,197.jpg,G:\Users\Alex\Desktop\Classes\CSE 498 - Computer Vision\Project\Outdated Dataset\Dataset\Toyota\197.jpg,Unknown,"[521, 384, 3]",0,toyota,Unspecified,0,0,"[110, 42, 400, 210]","[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]"
34,toyota,2.jpg,G:\Users\Alex\Desktop\Classes\CSE 498 - Computer Vision\Project\Outdated Dataset\Dataset\Toyota\2.jpg,Unknown,"[505, 399, 3]",0,toyota,Unspecified,0,0,"[131, 30, 387, 150]","[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]"
35,toyota,20.jpg,G:\Users\Alex\Desktop\Classes\CSE 498 - Computer Vision\Project\Outdated Dataset\Dataset\Toyota\20.jpg,Unknown,"[522, 378, 3]",0,toyota,Unspecified,0,0,"[180, 90, 350, 200]","[[[233   9  35]
  [233   9  35]
  [233   9  35]
  ...
  [237   7  35]
  [237   7  35]
  [237   7  35]]

 [[233   9  35]
  [233   9  35]
  [233   9  35]
  ...
  [237   7  35]
  [237   7  35]
  [237   7  35]]

 [[233   9  35]
  [233   9  35]
  [233   9  35]
  ...
  [237   7  35]
  [237   7  35]
  [237   7  35]]

 ...

 [[233   9  35]
  [233   9  35]
  [233   9  35]
  ...
  [237   7  35]
  [237   7  35]
  [237   7  35]]

 [[233   9  35]
  [233   9  35]
  [233   9  35]
  ...
  [237   7  35]
  [237   7  35]
  [237   7  35]]

 [[233   9  35]
  [233   9  35]
  [233   9  35]
  ...
  [237   7  35]
  [237   7  35]
  [237   7  35]]]"
36,toyota,201.jpg,G:\Users\Alex\Desktop\Classes\CSE 498 - Computer Vision\Project\Outdated Dataset\Dataset\Toyota\201.jpg,Unknown,"[493, 360, 3]",0,toyota,Unspecified,1,0,"[120, 100, 330, 290]","[[[188 190 185]
  [190 192 187]
  [187 189 184]
  ...
  [193 197 192]
  [192 194 189]
  [191 193 188]]

 [[186 188 183]
  [187 188 183]
  [188 190 185]
  ...
  [196 199 192]
  [192 194 189]
  [189 191 186]]

 [[171 173 168]
  [167 169 164]
  [157 159 154]
  ...
  [193 194 188]
  [195 197 192]
  [191 193 188]]

 ...

 [[185 194 189]
  [185 194 189]
  [191 193 190]
  ...
  [190 193 186]
  [189 201 192]
  [191 198 189]]

 [[184 195 189]
  [184 195 189]
  [190 192 189]
  ...
  [191  69  74]
  [167  37  49]
  [179  26  51]]

 [[187 191 186]
  [188 194 187]
  [185 194 184]
  ...
  [178  29  30]
  [157  34  34]
  [174  30  46]]]"
37,toyota,202.jpg,G:\Users\Alex\Desktop\Classes\CSE 498 - Computer Vision\Project\Outdated Dataset\Dataset\Toyota\202.jpg,Unknown,"[376, 485, 3]",0,toyota,Unspecified,1,0,"[11, 160, 140, 270]","[[[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [245 245 245]
  [247 247 247]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [244 244 244]
  [246 246 246]
  [245 245 245]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [244 244 244]
  [245 245 245]
  [245 245 245]]

 ...

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]]"
38,toyota,204.jpg,G:\Users\Alex\Desktop\Classes\CSE 498 - Computer Vision\Project\Outdated Dataset\Dataset\Toyota\204.jpg,Unknown,"[485, 382, 3]",0,toyota,Unspecified,0,0,"[100, 31, 400, 254]","[[[212 212 214]
  [212 212 214]
  [212 212 214]
  ...
  [224 224 226]
  [224 224 226]
  [224 224 226]]

 [[214 214 216]
  [214 214 216]
  [214 214 216]
  ...
  [224 224 226]
  [224 224 226]
  [224 224 226]]

 [[214 214 216]
  [213 213 215]
  [214 214 216]
  ...
  [224 224 226]
  [224 224 226]
  [224 224 226]]

 ...

 [[223 224 223]
  [224 225 224]
  [225 225 225]
  ...
  [225 225 225]
  [225 225 225]
  [225 225 225]]

 [[226 224 227]
  [225 223 226]
  [225 225 225]
  ...
  [225 225 225]
  [225 225 225]
  [225 225 225]]

 [[222 226 229]
  [222 226 229]
  [225 225 225]
  ...
  [225 225 225]
  [225 225 225]
  [225 225 225]]]"
39,toyota,205.jpg,G:\Users\Alex\Desktop\Classes\CSE 498 - Computer Vision\Project\Outdated Dataset\Dataset\Toyota\205.jpg,Unknown,"[500, 392, 3]",0,toyota,Unspecified,0,0,"[27, 85, 200, 240]","[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [254 255 255]
  [253 255 254]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[250 250 250]
  [251 254 253]
  [247 252 250]
  ...
  [255 255 255]
  [254 254 254]
  [254 254 254]]

 [[252 252 252]
  [251 254 254]
  [247 253 251]
  ...
  [253 253 253]
  [253 253 253]
  [253 253 253]]]"
40,toyota,206.jpg,G:\Users\Alex\Desktop\Classes\CSE 498 - Computer Vision\Project\Outdated Dataset\Dataset\Toyota\206.jpg,Unknown,"[502, 399, 3]",0,toyota,Unspecified,0,0,"[200, 20, 320, 200]","[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[244 251 255]
  [245 249 255]
  [247 249 255]
  ...
  [251 252 255]
  [254 245 253]
  [255 245 255]]

 [[246 251 255]
  [249 249 255]
  [255 249 255]
  ...
  [253 249 254]
  [253 246 253]
  [254 247 254]]

 [[254 243 254]
  [247 240 250]
  [248 248 255]
  ...
  [255 246 255]
  [254 247 254]
  [254 253 255]]]"
41,toyota,207.jpg,G:\Users\Alex\Desktop\Classes\CSE 498 - Computer Vision\Project\Outdated Dataset\Dataset\Toyota\207.jpg,Unknown,"[318, 158, 3]",0,toyota,Unspecified,0,0,"[100, 10, 240, 100]","[[[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 ...

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[243 246 252]
  [248 245 241]
  [246 247 247]
  ...
  [247 246 246]
  [247 246 245]
  [247 246 242]]

 [[245 247 241]
  [244 247 245]
  [247 245 242]
  ...
  [246 247 248]
  [246 246 248]
  [247 246 247]]]"
42,toyota,208.jpg,G:\Users\Alex\Desktop\Classes\CSE 498 - Computer Vision\Project\Outdated Dataset\Dataset\Toyota\208.jpg,Unknown,"[246, 204, 3]",0,toyota,Unspecified,0,0,"[10, 0, 240, 150]","[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]"
43,toyota,209.jpg,G:\Users\Alex\Desktop\Classes\CSE 498 - Computer Vision\Project\Outdated Dataset\Dataset\Toyota\209.jpg,Unknown,"[318, 159, 3]",0,toyota,Unspecified,0,0,"[30, 40, 150, 120]","[[[242 242 242]
  [242 242 242]
  [242 242 242]
  ...
  [242 242 242]
  [242 242 242]
  [242 242 242]]

 [[242 242 242]
  [242 242 242]
  [242 242 242]
  ...
  [242 242 242]
  [242 242 242]
  [242 242 242]]

 [[242 242 242]
  [242 242 242]
  [242 242 242]
  ...
  [242 242 242]
  [242 242 242]
  [242 242 242]]

 ...

 [[242 242 242]
  [242 242 242]
  [242 242 242]
  ...
  [242 242 242]
  [242 242 242]
  [242 242 242]]

 [[242 242 242]
  [242 242 242]
  [242 242 242]
  ...
  [242 242 242]
  [242 242 242]
  [242 242 242]]

 [[242 242 242]
  [242 242 242]
  [242 242 242]
  ...
  [242 242 242]
  [242 242 242]
  [242 242 242]]]"
44,toyota,21.jpg,G:\Users\Alex\Desktop\Classes\CSE 498 - Computer Vision\Project\Outdated Dataset\Dataset\Toyota\21.jpg,Unknown,"[518, 372, 3]",0,toyota,Unspecified,0,0,"[72, 25, 436, 235]","[[[31 26 23]
  [31 26 23]
  [31 26 23]
  ...
  [31 26 23]
  [31 26 23]
  [31 26 23]]

 [[31 26 23]
  [31 26 23]
  [31 26 23]
  ...
  [31 26 23]
  [31 26 23]
  [31 26 23]]

 [[31 26 23]
  [31 26 23]
  [31 26 23]
  ...
  [31 26 23]
  [31 26 23]
  [31 26 23]]

 ...

 [[31 26 23]
  [31 26 23]
  [31 26 23]
  ...
  [31 26 23]
  [31 26 23]
  [31 26 23]]

 [[31 26 23]
  [31 26 23]
  [31 26 23]
  ...
  [31 26 23]
  [31 26 23]
  [31 26 23]]

 [[31 26 23]
  [31 26 23]
  [31 26 23]
  ...
  [31 26 23]
  [31 26 23]
  [31 26 23]]]"
45,toyota,210.jpg,G:\Users\Alex\Desktop\Classes\CSE 498 - Computer Vision\Project\Outdated Dataset\Dataset\Toyota\210.jpg,Unknown,"[246, 205, 3]",0,toyota,Unspecified,0,0,"[20, 0, 240, 150]","[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]"
46,toyota,211.jpg,G:\Users\Alex\Desktop\Classes\CSE 498 - Computer Vision\Project\Outdated Dataset\Dataset\Toyota\211.jpg,Unknown,"[300, 168, 3]",0,toyota,Unspecified,0,0,"[60, 0, 240, 120]","[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]"
47,toyota,215.jpg,G:\Users\Alex\Desktop\Classes\CSE 498 - Computer Vision\Project\Outdated Dataset\Dataset\Toyota\215.jpg,Unknown,"[1300, 866, 3]",0,toyota,Unspecified,0,0,"[350, 180, 1110, 650]","[[[246 246 246]
  [248 248 248]
  [247 247 247]
  ...
  [247 247 247]
  [252 252 252]
  [250 252 251]]

 [[247 247 247]
  [249 249 249]
  [249 251 250]
  ...
  [248 249 248]
  [249 249 249]
  [249 251 250]]

 [[247 247 247]
  [246 246 246]
  [249 251 250]
  ...
  [246 247 247]
  [250 250 250]
  [242 244 243]]

 ...

 [[239 241 240]
  [240 242 241]
  [241 243 242]
  ...
  [244 245 247]
  [238 239 241]
  [238 239 241]]

 [[242 244 243]
  [236 238 237]
  [238 240 239]
  ...
  [239 240 242]
  [237 238 240]
  [235 236 238]]

 [[236 234 235]
  [237 237 237]
  [238 238 238]
  ...
  [237 238 240]
  [236 237 239]
  [233 234 236]]]"
48,toyota,220.jpg,G:\Users\Alex\Desktop\Classes\CSE 498 - Computer Vision\Project\Outdated Dataset\Dataset\Toyota\220.jpg,Unknown,"[240, 210, 3]",0,toyota,Unspecified,0,0,"[45, 25, 230, 150]","[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[253 255 255]
  [252 255 255]
  [253 255 254]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 249 252]
  [255 248 248]
  [255 252 244]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[239 249 248]
  [242 248 252]
  [243 250 246]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]"
49,toyota,221.jpg,G:\Users\Alex\Desktop\Classes\CSE 498 - Computer Vision\Project\Outdated Dataset\Dataset\Toyota\221.jpg,Unknown,"[310, 163, 3]",0,toyota,Unspecified,0,0,"[70, 30, 240, 135]","[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]"
50,toyota,23.jpg,G:\Users\Alex\Desktop\Classes\CSE 498 - Computer Vision\Project\Outdated Dataset\Dataset\Toyota\23.jpg,Unknown,"[496, 371, 3]",0,toyota,Unspecified,0,0,"[125, 50, 350, 200]","[[[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 ...

 [[246 246 246]
  [240 247 255]
  [249 245 245]
  ...
  [245 248 241]
  [242 249 241]
  [245 247 245]]

 [[246 246 246]
  [247 246 244]
  [240 251 239]
  ...
  [252 243 246]
  [252 243 244]
  [245 246 246]]

 [[246 246 246]
  [248 246 241]
  [255 239 244]
  ...
  [243 247 250]
  [252 242 250]
  [247 245 246]]]"
51,toyota,24.jpg,G:\Users\Alex\Desktop\Classes\CSE 498 - Computer Vision\Project\Outdated Dataset\Dataset\Toyota\24.jpg,Unknown,"[488, 387, 3]",0,toyota,Unspecified,0,0,"[150, 15, 329, 200]","[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [253 253 253]
  [254 254 254]
  ...
  [255 252 255]
  [247 255 255]
  [245 255 254]]

 [[253 255 255]
  [247 253 251]
  [247 255 253]
  ...
  [248 255 255]
  [250 254 255]
  [255 246 251]]

 [[254 255 255]
  [250 253 252]
  [253 255 255]
  ...
  [243 254 253]
  [252 252 254]
  [255 245 251]]]"
52,toyota,248.jpg,G:\Users\Alex\Desktop\Classes\CSE 498 - Computer Vision\Project\Outdated Dataset\Dataset\Toyota\248.jpg,Unknown,"[256, 256, 3]",0,toyota,Unspecified,0,0,"[30, 0, 240, 200]","[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[249 251 250]
  [250 254 253]
  [250 254 253]
  ...
  [246 252 250]
  [246 252 250]
  [249 255 253]]

 [[254 249 243]
  [250 252 245]
  [252 253 248]
  ...
  [241 252 249]
  [241 246 246]
  [249 251 251]]

 [[202 122 116]
  [228 184 181]
  [241 255 250]
  ...
  [205 118 119]
  [210 112 109]
  [191 124 134]]]"
53,toyota,259.jpg,G:\Users\Alex\Desktop\Classes\CSE 498 - Computer Vision\Project\Outdated Dataset\Dataset\Toyota\259.jpg,Unknown,"[480, 270, 3]",0,toyota,Unspecified,0,0,"[90, 10, 400, 250]","[[[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 ...

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]]"
54,toyota,26.jpg,G:\Users\Alex\Desktop\Classes\CSE 498 - Computer Vision\Project\Outdated Dataset\Dataset\Toyota\26.jpg,Unknown,"[490, 387, 3]",0,toyota,Unspecified,0,0,"[60, 3, 400, 200]","[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[254 254 254]
  [254 254 254]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[254 254 254]
  [254 254 254]
  [255 255 255]
  ...
  [254 255 255]
  [254 255 255]
  [255 255 255]]

 [[254 254 254]
  [253 254 254]
  [252 253 253]
  ...
  [255 252 253]
  [251 255 255]
  [255 255 255]]]"
55,toyota,261.jpg,G:\Users\Alex\Desktop\Classes\CSE 498 - Computer Vision\Project\Outdated Dataset\Dataset\Toyota\261.jpg,Unknown,"[278, 181, 3]",0,toyota,Unspecified,0,0,"[20, 5, 270, 170]","[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]"
