,filename,bndbox_img,objectType,label
42,<xml.etree.ElementTree.ElementTree object at 0x000001A61F8DFD60>,"[[0.11199922 0.10860286 0.10503143 ... 0.15985373 0.15985373 0.15985373]
 [0.0830864  0.09360147 0.09841268 ... 0.15271157 0.15021612 0.15021612]
 [0.09314417 0.10079047 0.11975528 ... 0.13454144 0.13611871 0.13849161]
 ...
 [0.11959313 0.10354888 0.09793321 ... 0.28412255 0.28289675 0.27066076]
 [0.09039059 0.10096449 0.10544116 ... 0.33641332 0.36314447 0.34309231]
 [0.13189686 0.1156565  0.12097754 ... 0.52561428 0.54733888 0.51337529]]",Mercedes,1
43,<xml.etree.ElementTree.ElementTree object at 0x000001A61F8DF760>,"[[0.10738235 0.10738235 0.10093978 ... 0.10697972 0.1041786  0.10768   ]
 [0.10064216 0.09462412 0.08192279 ... 0.09433656 0.08876714 0.09226854]
 [0.10597707 0.10165503 0.09071753 ... 0.08229053 0.09449729 0.10604097]
 ...
 [0.07759956 0.08276578 0.07518888 ... 0.01925632 0.0219804  0.01464314]
 [0.0840602  0.08330808 0.04901586 ... 0.01566419 0.02068022 0.0149958 ]
 [0.08935529 0.07953702 0.03389312 ... 0.01468172 0.02091113 0.01715098]]",Mercedes,1
44,<xml.etree.ElementTree.ElementTree object at 0x000001A61F8DF670>,"[[0.11177608 0.11177608 0.11177608 ... 0.04760863 0.04760863 0.04760863]
 [0.11177608 0.11177608 0.11177608 ... 0.04760863 0.04760863 0.04760863]
 [0.11177608 0.11177608 0.11177608 ... 0.04760863 0.04760863 0.04760863]
 ...
 [0.04887529 0.04887529 0.04887529 ... 0.08899098 0.08899098 0.08899098]
 [0.04887529 0.04887529 0.04887529 ... 0.08899098 0.08899098 0.08899098]
 [0.04887529 0.04887529 0.04887529 ... 0.08899098 0.08899098 0.08899098]]",Mercedes,1
45,<xml.etree.ElementTree.ElementTree object at 0x000001A61F8DFBE0>,"[[0.01132703 0.00653011 0.01048669 ... 0.00784314 0.01045168 0.0152486 ]
 [0.0120098  0.00721289 0.00926441 ... 0.00716036 0.00976891 0.01395926]
 [0.0152486  0.01045168 0.00473643 ... 0.00392157 0.00653011 0.00784314]
 ...
 [0.01568627 0.01568627 0.01787465 ... 0.00957633 0.01252165 0.01290266]
 [0.01568627 0.01568627 0.01425992 ... 0.0081449  0.00852591 0.00852591]
 [0.01568627 0.01568627 0.00731378 ... 0.00784314 0.00538598 0.00414916]]",Mercedes,1
46,<xml.etree.ElementTree.ElementTree object at 0x000001A61F8DFC40>,"[[0.05013922 0.05013922 0.05013922 ... 0.03361961 0.03361961 0.03361961]
 [0.05013922 0.05013922 0.05013922 ... 0.03361961 0.03361961 0.03361961]
 [0.05013922 0.05013922 0.05013922 ... 0.03361961 0.03361961 0.03361961]
 ...
 [0.03382969 0.03767772 0.04065062 ... 0.03884455 0.03770542 0.03575457]
 [0.03845154 0.0387558  0.03876784 ... 0.0342227  0.03421325 0.03344364]
 [0.04146275 0.03945819 0.03754118 ... 0.0312115  0.03193804 0.03193804]]",Mercedes,1
47,<xml.etree.ElementTree.ElementTree object at 0x000001A61F8DFD30>,"[[0.05973678 0.06760151 0.07062866 ... 0.04935519 0.04054448 0.06197305]
 [0.05981183 0.06897269 0.06868695 ... 0.05593783 0.04783083 0.05808275]
 [0.07059052 0.0751833  0.05335081 ... 0.05980288 0.05725936 0.05597666]
 ...
 [0.05013475 0.05686338 0.06223616 ... 0.04141612 0.03840523 0.0435998 ]
 [0.08397997 0.07296869 0.07241753 ... 0.03903203 0.04250217 0.0426863 ]
 [0.16183528 0.16300856 0.15404498 ... 0.04883508 0.05465178 0.04803101]]",Mercedes,1
48,<xml.etree.ElementTree.ElementTree object at 0x000001A61F8DFEB0>,"[[0.12452607 0.09843087 0.0965097  ... 0.12322761 0.16702962 0.12437106]
 [0.14004478 0.11381805 0.09949149 ... 0.13960852 0.12315185 0.13848469]
 [0.12530263 0.10730425 0.1038971  ... 0.12282519 0.15235768 0.13303918]
 ...
 [0.22598379 0.32178643 0.43419383 ... 0.07707257 0.06761969 0.07408226]
 [0.2661987  0.66583946 0.84288069 ... 0.07439854 0.06501744 0.08377216]
 [0.49071777 0.95646875 0.97922614 ... 0.08539415 0.06874437 0.07995587]]",Mercedes,1
49,<xml.etree.ElementTree.ElementTree object at 0x000001A61F8DF3A0>,"[[0.0189991  0.01960784 0.01858368 ... 0.01879377 0.01960784 0.01960784]
 [0.01605941 0.01901364 0.01858368 ... 0.01568627 0.01960784 0.01778162]
 [0.01279115 0.0157249  0.01854857 ... 0.01568627 0.01868992 0.01572381]
 ...
 [0.00864726 0.00909369 0.01279564 ... 0.02736294 0.01840129 0.01773099]
 [0.06701264 0.05913314 0.06349104 ... 0.03579994 0.04374842 0.03868861]
 [0.06968766 0.05829357 0.07438636 ... 0.12877397 0.12923871 0.12037141]]",Mercedes,1
50,<xml.etree.ElementTree.ElementTree object at 0x000001A61F8DF400>,"[[0.47371804 0.48059829 0.48850621 ... 0.232777   0.22749392 0.22175373]
 [0.33729412 0.33144999 0.32597846 ... 0.21524638 0.21000665 0.20426646]
 [0.19990725 0.1857637  0.17077674 ... 0.17946618 0.17597168 0.17191423]
 ...
 [0.40370754 0.40290894 0.4189105  ... 0.18358902 0.18685887 0.18777817]
 [0.28827645 0.29404583 0.32109333 ... 0.15948866 0.15882413 0.15315094]
 [0.11371961 0.12748011 0.1602007  ... 0.12753266 0.12169667 0.11007294]]",Mercedes,1
51,<xml.etree.ElementTree.ElementTree object at 0x000001A61F8DF820>,"[[3.92156863e-03 2.88865546e-04 0.00000000e+00 ... 7.84313725e-03
  7.84313725e-03 7.84313725e-03]
 [3.67647059e-04 2.70811450e-05 0.00000000e+00 ... 4.28921569e-03
  4.28921569e-03 4.28921569e-03]
 [3.30882353e-03 3.30882353e-03 3.30882353e-03 ... 6.12745098e-04
  6.12745098e-04 6.12745098e-04]
 ...
 [2.17401961e-01 1.90610776e-01 1.81815148e-01 ... 2.61817774e-01
  2.78563769e-01 2.97181373e-01]
 [3.82843137e-01 3.72058550e-01 3.51635263e-01 ... 4.18926985e-01
  4.02055432e-01 3.83210784e-01]
 [2.54901961e-01 2.80330882e-01 3.06433824e-01 ... 8.97846639e-02
  5.68014706e-02 3.13725490e-02]]",Mercedes,1
52,<xml.etree.ElementTree.ElementTree object at 0x000001A61F8DF280>,"[[0.01427961 0.01427961 0.01427961 ... 0.01625176 0.01625176 0.01625176]
 [0.01505633 0.01505633 0.01505633 ... 0.01424634 0.01424634 0.01424634]
 [0.0148052  0.0148052  0.0148052  ... 0.01368125 0.01368125 0.01368125]
 ...
 [0.06328832 0.05921698 0.05522156 ... 0.16045175 0.14682662 0.14725389]
 [0.11278364 0.10626512 0.09930746 ... 0.21769804 0.20435025 0.20434543]
 [0.16522431 0.15700435 0.14874784 ... 0.20963069 0.22329036 0.22470784]]",Mercedes,1
53,<xml.etree.ElementTree.ElementTree object at 0x000001A61F8DF340>,"[[0.04710353 0.03990815 0.03533882 ... 0.02439918 0.00424118 0.00424118]
 [0.04866165 0.04337219 0.04056271 ... 0.04101945 0.02106613 0.01916021]
 [0.05100759 0.04858772 0.04842789 ... 0.06604323 0.04639807 0.04162257]
 ...
 [0.04826171 0.04587396 0.04435147 ... 0.02172181 0.02173416 0.02173416]
 [0.04591577 0.04496281 0.04352411 ... 0.02979381 0.03146089 0.03146089]
 [0.04435765 0.04435765 0.04297459 ... 0.03515507 0.03792118 0.03792118]]",Mercedes,1
0,<xml.etree.ElementTree.ElementTree object at 0x000001A623839820>,"[[0.98009451 0.98009451 0.98009451 ... 0.98009451 0.98009451 0.98009451]
 [0.98009451 0.98009451 0.98009451 ... 0.98009451 0.98009451 0.98009451]
 [0.98009451 0.98009451 0.98009451 ... 0.98009451 0.98009451 0.98009451]
 ...
 [0.98009451 0.98009451 0.98009451 ... 0.98009451 0.98009451 0.98009451]
 [0.98009451 0.98009451 0.98009451 ... 0.98009451 0.98009451 0.98009451]
 [0.98009451 0.98009451 0.98009451 ... 0.98009451 0.98009451 0.98009451]]",Chevrolet,0
1,<xml.etree.ElementTree.ElementTree object at 0x000001A61FB7C2B0>,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",Chevrolet,0
2,<xml.etree.ElementTree.ElementTree object at 0x000001A61FA91F40>,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",Chevrolet,0
3,<xml.etree.ElementTree.ElementTree object at 0x000001A61FD15160>,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",Chevrolet,0
4,<xml.etree.ElementTree.ElementTree object at 0x000001A61B6168E0>,"[[0.00392157 0.00392157 0.00104167 ... 0.         0.         0.        ]
 [0.00392157 0.00392157 0.00104167 ... 0.         0.         0.        ]
 [0.00392157 0.00392157 0.00104167 ... 0.         0.         0.        ]
 ...
 [0.00392157 0.00392157 0.00104167 ... 0.         0.         0.        ]
 [0.00392157 0.00392157 0.00104167 ... 0.         0.         0.        ]
 [0.00392157 0.00392157 0.00104167 ... 0.         0.         0.        ]]",Chevrolet,0
5,<xml.etree.ElementTree.ElementTree object at 0x000001A61FD2CFA0>,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",Chevrolet,0
6,<xml.etree.ElementTree.ElementTree object at 0x000001A61FFDBEE0>,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",Chevrolet,0
7,<xml.etree.ElementTree.ElementTree object at 0x000001A61FFDB6A0>,"[[0.38986 0.38986 0.38986 ... 0.38986 0.38986 0.38986]
 [0.38986 0.38986 0.38986 ... 0.38986 0.38986 0.38986]
 [0.38986 0.38986 0.38986 ... 0.38986 0.38986 0.38986]
 ...
 [0.38986 0.38986 0.38986 ... 0.38986 0.38986 0.38986]
 [0.38986 0.38986 0.38986 ... 0.38986 0.38986 0.38986]
 [0.38986 0.38986 0.38986 ... 0.38986 0.38986 0.38986]]",Chevrolet,0
8,<xml.etree.ElementTree.ElementTree object at 0x000001A61E0905B0>,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",Chevrolet,0
9,<xml.etree.ElementTree.ElementTree object at 0x000001A61FD22220>,"[[0.99607843 0.99607843 0.99607843 ... 0.99607843 0.99607843 0.99607843]
 [0.99607843 0.99607843 0.99607843 ... 0.99607843 0.99607843 0.99607843]
 [0.99607843 0.99607843 0.99607843 ... 0.99607843 0.99607843 0.99607843]
 ...
 [0.99607843 0.99607843 0.99607843 ... 0.99607843 0.99607843 0.99607843]
 [0.99607843 0.99607843 0.99607843 ... 0.99607843 0.99607843 0.99607843]
 [0.99607843 0.99607843 0.99607843 ... 0.99607843 0.99607843 0.99607843]]",Chevrolet,0
10,<xml.etree.ElementTree.ElementTree object at 0x000001A61FD05C70>,"[[0.00954745 0.00954745 0.01218072 ... 0.01263569 0.01263569 0.01552456]
 [0.00954745 0.00954745 0.00954745 ... 0.01263569 0.01263569 0.00954745]
 [0.00954745 0.00954745 0.00954745 ... 0.01263569 0.01263569 0.01471092]
 ...
 [0.01263569 0.01263569 0.01263569 ... 0.01320118 0.01320118 0.01320118]
 [0.01263569 0.01263569 0.01263569 ... 0.01320118 0.01320118 0.01320118]
 [0.01263569 0.01263569 0.01263569 ... 0.01320118 0.01320118 0.01320118]]",Chevrolet,0
11,<xml.etree.ElementTree.ElementTree object at 0x000001A61FD2EFA0>,"[[0.99873966 0.99847553 0.9997683  ... 0.99305034 0.99588548 0.99385556]
 [0.99873966 0.99847553 0.9997683  ... 0.99790403 0.99802337 0.99311285]
 [0.99873966 0.99847553 0.9997683  ... 0.99907058 0.99590538 0.98619111]
 ...
 [0.66943603 0.70330307 0.75237851 ... 0.94647608 0.94647608 0.94647608]
 [0.66943603 0.70330307 0.75237851 ... 0.94647608 0.94647608 0.94647608]
 [0.66943603 0.70330307 0.75237851 ... 0.94647608 0.94647608 0.94647608]]",Chevrolet,0
12,<xml.etree.ElementTree.ElementTree object at 0x000001A61FFCA730>,"[[0.         0.         0.         ... 0.         0.         0.        ]
 [0.         0.         0.         ... 0.         0.         0.        ]
 [0.         0.         0.         ... 0.         0.         0.        ]
 ...
 [0.01087197 0.00930759 0.00630014 ... 0.         0.         0.        ]
 [0.0065765  0.00534718 0.01769219 ... 0.         0.         0.        ]
 [0.09111907 0.08712283 0.08429634 ... 0.         0.         0.        ]]",Chevrolet,0
13,<xml.etree.ElementTree.ElementTree object at 0x000001A61FFC3BB0>,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",Chevrolet,0
14,<xml.etree.ElementTree.ElementTree object at 0x000001A61FFC3BE0>,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",Chevrolet,0
15,<xml.etree.ElementTree.ElementTree object at 0x000001A61FFCEA30>,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",Chevrolet,0
16,<xml.etree.ElementTree.ElementTree object at 0x000001A625E528B0>,"[[0.38986 0.38986 0.38986 ... 0.38986 0.38986 0.38986]
 [0.38986 0.38986 0.38986 ... 0.38986 0.38986 0.38986]
 [0.38986 0.38986 0.38986 ... 0.38986 0.38986 0.38986]
 ...
 [0.38986 0.38986 0.38986 ... 0.38986 0.38986 0.38986]
 [0.38986 0.38986 0.38986 ... 0.38986 0.38986 0.38986]
 [0.38986 0.38986 0.38986 ... 0.38986 0.38986 0.38986]]",Chevrolet,0
17,<xml.etree.ElementTree.ElementTree object at 0x000001A620437550>,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",Chevrolet,0
18,<xml.etree.ElementTree.ElementTree object at 0x000001A61FFC52B0>,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",Chevrolet,0
19,<xml.etree.ElementTree.ElementTree object at 0x000001A61FFC5B20>,"[[0.20817176 0.20817176 0.20817176 ... 0.20817176 0.20817176 0.20817176]
 [0.20817176 0.20817176 0.20817176 ... 0.20817176 0.20817176 0.20817176]
 [0.20817176 0.20817176 0.20817176 ... 0.20817176 0.20817176 0.20817176]
 ...
 [0.20817176 0.20817176 0.20817176 ... 0.20817176 0.20817176 0.20817176]
 [0.20817176 0.20817176 0.20817176 ... 0.20817176 0.20817176 0.20817176]
 [0.20817176 0.20817176 0.20817176 ... 0.20817176 0.20817176 0.20817176]]",Chevrolet,0
20,<xml.etree.ElementTree.ElementTree object at 0x000001A61FD356D0>,"[[0.09803922 0.09803922 0.09803922 ... 0.09803922 0.09803922 0.09803922]
 [0.09803922 0.09803922 0.09803922 ... 0.09803922 0.09803922 0.09803922]
 [0.09803922 0.09803922 0.09803922 ... 0.09803922 0.09803922 0.09803922]
 ...
 [0.09803922 0.09803922 0.09803922 ... 0.09803922 0.09803922 0.09803922]
 [0.09803922 0.09803922 0.09803922 ... 0.09803922 0.09803922 0.09803922]
 [0.09803922 0.09803922 0.09803922 ... 0.09803922 0.09803922 0.09803922]]",Chevrolet,0
21,<xml.etree.ElementTree.ElementTree object at 0x000001A61E8B58E0>,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",Chevrolet,0
22,<xml.etree.ElementTree.ElementTree object at 0x000001A620422AF0>,"[[0.38986 0.38986 0.38986 ... 0.38986 0.38986 0.38986]
 [0.38986 0.38986 0.38986 ... 0.38986 0.38986 0.38986]
 [0.38986 0.38986 0.38986 ... 0.38986 0.38986 0.38986]
 ...
 [0.38986 0.38986 0.38986 ... 0.38986 0.38986 0.38986]
 [0.38986 0.38986 0.38986 ... 0.38986 0.38986 0.38986]
 [0.38986 0.38986 0.38986 ... 0.38986 0.38986 0.38986]]",Chevrolet,0
23,<xml.etree.ElementTree.ElementTree object at 0x000001A61E8E2B50>,"[[0.38986 0.38986 0.38986 ... 0.38986 0.38986 0.38986]
 [0.38986 0.38986 0.38986 ... 0.38986 0.38986 0.38986]
 [0.38986 0.38986 0.38986 ... 0.38986 0.38986 0.38986]
 ...
 [0.38986 0.38986 0.38986 ... 0.38986 0.38986 0.38986]
 [0.38986 0.38986 0.38986 ... 0.38986 0.38986 0.38986]
 [0.38986 0.38986 0.38986 ... 0.38986 0.38986 0.38986]]",Chevrolet,0
24,<xml.etree.ElementTree.ElementTree object at 0x000001A620422EB0>,"[[0.38986 0.38986 0.38986 ... 0.38986 0.38986 0.38986]
 [0.38986 0.38986 0.38986 ... 0.38986 0.38986 0.38986]
 [0.38986 0.38986 0.38986 ... 0.38986 0.38986 0.38986]
 ...
 [0.38986 0.38986 0.38986 ... 0.38986 0.38986 0.38986]
 [0.38986 0.38986 0.38986 ... 0.38986 0.38986 0.38986]
 [0.38986 0.38986 0.38986 ... 0.38986 0.38986 0.38986]]",Chevrolet,0
25,<xml.etree.ElementTree.ElementTree object at 0x000001A61E070820>,"[[0.55294118 0.47843137 0.57254902 ... 0.6025149  0.69019608 0.65882353]
 [0.55294118 0.47843137 0.57254902 ... 0.6025149  0.69019608 0.65882353]
 [0.5811187  0.54547444 0.61530112 ... 0.64318362 0.67270658 0.63064601]
 ...
 [0.72923669 0.79187675 0.70883228 ... 0.5007528  0.47711835 0.6589986 ]
 [0.70980392 0.76078431 0.70980392 ... 0.58431373 0.54901961 0.67843137]
 [0.70980392 0.76078431 0.70980392 ... 0.58431373 0.54901961 0.67843137]]",Chevrolet,0
26,<xml.etree.ElementTree.ElementTree object at 0x000001A61E0707F0>,"[[0.38986 0.38986 0.38986 ... 0.38986 0.38986 0.38986]
 [0.38986 0.38986 0.38986 ... 0.38986 0.38986 0.38986]
 [0.38986 0.38986 0.38986 ... 0.38986 0.38986 0.38986]
 ...
 [0.38986 0.38986 0.38986 ... 0.38986 0.38986 0.38986]
 [0.38986 0.38986 0.38986 ... 0.38986 0.38986 0.38986]
 [0.38986 0.38986 0.38986 ... 0.38986 0.38986 0.38986]]",Chevrolet,0
27,<xml.etree.ElementTree.ElementTree object at 0x000001A61E8E2E20>,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",Chevrolet,0
28,<xml.etree.ElementTree.ElementTree object at 0x000001A6204370D0>,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",Chevrolet,0
29,<xml.etree.ElementTree.ElementTree object at 0x000001A620422880>,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",Chevrolet,0
30,<xml.etree.ElementTree.ElementTree object at 0x000001A620422DF0>,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",Chevrolet,0
31,<xml.etree.ElementTree.ElementTree object at 0x000001A62041D700>,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",Chevrolet,0
32,<xml.etree.ElementTree.ElementTree object at 0x000001A620437430>,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",Chevrolet,0
33,<xml.etree.ElementTree.ElementTree object at 0x000001A620437580>,"[[0.68209423 0.68134181 0.68131319 ... 0.17753218 0.0497059  0.06733324]
 [0.68497091 0.68131638 0.6803981  ... 0.19114651 0.04742167 0.06756624]
 [0.68799319 0.68150643 0.67962464 ... 0.21172687 0.04438712 0.06799034]
 ...
 [0.06182914 0.02266738 0.02282262 ... 0.33335006 0.70369538 0.86258488]
 [0.06967941 0.02232212 0.02656652 ... 0.39039788 0.73285595 0.86789044]
 [0.07276902 0.02240949 0.03080229 ... 0.43893557 0.75182073 0.87338936]]",Chevrolet,0
34,<xml.etree.ElementTree.ElementTree object at 0x000001A620437160>,"[[0.99215686 0.99215686 0.99215686 ... 0.99215686 0.99215686 0.99215686]
 [0.99215686 0.99215686 0.99215686 ... 0.99215686 0.99215686 0.99215686]
 [0.99215686 0.99215686 0.99215686 ... 0.99215686 0.99215686 0.99215686]
 ...
 [0.99215686 0.99215686 0.99215686 ... 0.99215686 0.99215686 0.99215686]
 [0.99215686 0.99215686 0.99215686 ... 0.99215686 0.99215686 0.99215686]
 [0.99215686 0.99215686 0.99215686 ... 0.99215686 0.99215686 0.99215686]]",Chevrolet,0
35,<xml.etree.ElementTree.ElementTree object at 0x000001A620437820>,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",Chevrolet,0
36,<xml.etree.ElementTree.ElementTree object at 0x000001A6201356A0>,"[[0.5245098  0.65       0.64191176 ... 0.41066176 0.85747549 1.        ]
 [0.57137222 0.64303714 0.64183353 ... 0.31756281 0.77376466 0.98349254]
 [0.60789839 0.638168   0.65006675 ... 0.21277738 0.66358489 0.96119026]
 ...
 [0.97917159 0.97570028 0.90916437 ... 0.99006313 0.99359517 0.99688375]
 [0.98225063 0.98987931 0.9551487  ... 0.994993   0.9974965  1.        ]
 [0.98639706 0.99840686 0.97916667 ... 1.         1.         1.        ]]",Chevrolet,0
37,<xml.etree.ElementTree.ElementTree object at 0x000001A61E8E2DF0>,"[[0.99607843 0.99607843 0.99607843 ... 0.99607843 0.99607843 0.99607843]
 [0.99607843 0.99607843 0.99607843 ... 0.99607843 0.99607843 0.99607843]
 [0.99607843 0.99607843 0.99607843 ... 0.99607843 0.99607843 0.99607843]
 ...
 [0.99607843 0.99607843 0.99607843 ... 0.99607843 0.99607843 0.99607843]
 [0.99607843 0.99607843 0.99607843 ... 0.99607843 0.99607843 0.99607843]
 [0.99607843 0.99607843 0.99607843 ... 0.99607843 0.99607843 0.99607843]]",Chevrolet,0
38,<xml.etree.ElementTree.ElementTree object at 0x000001A61E8E2D00>,"[[0.15310784 0.15310784 0.15310784 ... 0.15310784 0.15310784 0.15310784]
 [0.15310784 0.15310784 0.15310784 ... 0.15310784 0.15310784 0.15310784]
 [0.15310784 0.15310784 0.15310784 ... 0.15310784 0.15310784 0.15310784]
 ...
 [0.15310784 0.15310784 0.15310784 ... 0.15310784 0.15310784 0.15310784]
 [0.15310784 0.15310784 0.15310784 ... 0.15310784 0.15310784 0.15310784]
 [0.15310784 0.15310784 0.15310784 ... 0.15310784 0.15310784 0.15310784]]",Chevrolet,0
39,<xml.etree.ElementTree.ElementTree object at 0x000001A61E8E2A60>,"[[0.94117647 0.94117647 0.94117647 ... 0.94117647 0.94117647 0.94117647]
 [0.94117647 0.94117647 0.94117647 ... 0.94117647 0.94117647 0.94117647]
 [0.94117647 0.94117647 0.94117647 ... 0.94117647 0.94117647 0.94117647]
 ...
 [0.94117647 0.94117647 0.94117647 ... 0.94117647 0.94117647 0.94117647]
 [0.94117647 0.94117647 0.94117647 ... 0.94117647 0.94117647 0.94117647]
 [0.94117647 0.94117647 0.94117647 ... 0.94117647 0.94117647 0.94117647]]",Chevrolet,0
40,<xml.etree.ElementTree.ElementTree object at 0x000001A61E8E2F40>,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",Chevrolet,0
41,<xml.etree.ElementTree.ElementTree object at 0x000001A61E8E2E80>,"[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",Chevrolet,0
